exp,label,seed,n_train_cx,n_train_pairs,tau,top1,train_acc,val_acc,best_val_acc,best_epoch,overfit_gap,tau_ss_class_HELIX,top1_ss_class_HELIX,tau_ss_class_SHEET,top1_ss_class_SHEET,tau_ss_class_UNUSUAL,top1_ss_class_UNUSUAL,tau_length_bucket_long,top1_length_bucket_long,tau_length_bucket_medium,top1_length_bucket_medium,tau_length_bucket_short,top1_length_bucket_short,tau_length_bucket_very_long,top1_length_bucket_very_long
C_specialists,short,0,53,10068,0.09385964912280702,4.753819444444444,0.7940000295639038,0.5469298362731934,0.5469298362731934,15,0.24707019329071045,0.17105263157894737,3.8506833333333326,0.10047846889952151,4.586799999999999,0.017004048582995954,5.728807692307693,0.03421052631578948,5.398149999999999,0.3070175438596491,3.1877333333333335,0.0225563909774436,3.2661857142857147,-0.08187134502923976,7.426244444444445
C_specialists,short,2,53,10068,0.06345029239766081,4.426697222222223,0.8634999990463257,0.5317251682281494,0.5317251682281494,40,0.33177483081817627,0.08157894736842106,4.018733333333333,0.07272727272727274,4.157327272727272,0.03886639676113361,5.031207692307692,-0.01447368421052632,5.7449,0.19385964912280704,3.0069916666666665,-0.027067669172932327,3.620085714285714,0.029239766081871336,5.775266666666667
C_specialists,short,1,53,10068,0.08421052631578946,4.552174999999999,0.8339999914169312,0.5421052575111389,0.5421052575111389,27,0.29189473390579224,0.06491228070175438,3.9698166666666665,0.17799043062200956,4.113099999999999,0.02267206477732792,5.461261538461538,0.028947368421052617,5.3231625000000005,0.21228070175438596,3.197858333333333,0.01804511278195489,3.3500142857142854,0.01403508771929824,6.607622222222222
C_specialists,medium,0,48,9120,0.18304093567251462,4.177991666666666,0.753000020980835,0.5915204882621765,0.5915204882621765,11,0.16147953271865845,0.20701754385964913,3.796958333333333,0.17129186602870813,4.055336363636363,0.1708502024291498,4.6335,0.05263157894736842,4.90315,0.35701754385964907,2.9345,0.0736842105263158,3.2491857142857143,0.15204678362573099,5.913799999999999
C_specialists,short,3,53,10068,0.1125730994152047,4.473855555555556,0.7914999723434448,0.5562865734100342,0.5562865734100342,13,0.23521339893341064,0.15350877192982457,4.056408333333334,0.19999999999999998,3.932445454545454,0.0008097165991902816,5.3173076923076925,-0.007894736842105274,5.4483,0.29385964912280704,3.1100999999999996,0.10977443609022557,3.4248714285714286,-0.019883040935672516,6.2419
C_specialists,short,4,53,10068,0.04269005847953216,4.553783333333332,0.5730000138282776,0.5213450193405151,0.5213450193405151,1,0.05165499448776245,0.15789473684210528,3.79265,-0.042105263157894736,3.804136363636364,0.008097165991902827,5.890684615384615,0.021052631578947364,5.2975125,0.12192982456140351,3.145125,-0.030075187969924814,3.192128571428572,0.012865497076023392,6.829966666666667
C_specialists,global,0,204,38757,0.26900584795321636,4.315741666666666,0.8259999752044678,0.6345029473304749,0.6345029473304749,20,0.19149702787399292,0.2219298245614035,3.9304583333333327,0.23157894736842105,4.147127272727272,0.34412955465587053,4.814061538461539,0.2460526315789474,4.899125,0.3140350877192983,3.211358333333333,0.11729323308270677,3.4354428571428572,0.34736842105263155,5.954366666666667
C_specialists,medium,1,48,9120,0.14064327485380118,4.395199999999999,0.7524999976158142,0.5703216195106506,0.5703216195106506,8,0.18217837810516357,0.13421052631578947,3.748391666666666,0.10239234449760767,4.087118181818182,0.17894736842105263,5.252938461538461,0.055263157894736854,4.9782875,0.3219298245614035,2.975225,-0.0030075187969924983,3.167857142857143,0.08654970760233918,6.724799999999999
C_specialists,medium,2,48,9120,0.13947368421052633,4.4506499999999996,0.6190000176429749,0.5697368383407593,0.5697368383407593,3,0.049263179302215576,0.0605263157894737,4.030616666666666,0.11004784688995213,4.650754545454546,0.23724696356275304,4.669053846153846,0.06710526315789474,5.292675000000001,0.21666666666666667,3.2383249999999997,1.586032892321652e-17,3.560628571428572,0.20935672514619885,6.010855555555556
C_specialists,medium,3,48,9120,0.15380116959064327,4.369674999999999,0.6029999852180481,0.5769006013870239,0.5769006013870239,2,0.02609938383102417,0.0043859649122807084,4.074783333333333,0.1511961722488038,4.347472727272727,0.293927125506073,4.660669230769231,0.09868421052631579,5.4318875,0.1780701754385965,3.104808333333333,0.022556390977443608,3.278757142857143,0.27251461988304093,5.960466666666666
C_specialists,global,1,204,38757,0.2590643274853801,4.378225,0.765500009059906,0.6295321583747864,0.6295321583747864,5,0.13596785068511963,0.22280701754385965,3.767641666666666,0.24784688995215315,4.499109090909091,0.3020242914979757,4.839553846153846,0.16052631578947368,5.115775,0.39999999999999997,2.9583583333333334,0.028571428571428564,3.474528571428571,0.3380116959064327,6.318655555555555
C_specialists,global,2,204,38757,0.2736842105263158,4.173636111111111,0.8370000123977661,0.6368421316146851,0.6368421316146851,45,0.20015788078308105,0.21315789473684213,3.9839583333333333,0.24019138755980868,3.7861636363636366,0.3578947368421054,4.676584615384615,0.23157894736842105,4.65165,0.34561403508771926,3.3000666666666665,0.06015037593984962,3.4181142857142857,0.3812865497076024,5.5011222222222225
C_specialists,medium,4,48,9120,0.14795321637426903,4.3613277777777775,0.6290000081062317,0.5739766359329224,0.5739766359329224,3,0.055023372173309326,0.09999999999999998,3.912758333333334,0.10717703349282295,4.430718181818182,0.2267206477732794,4.716676923076923,0.047368421052631574,5.1893625000000005,0.22192982456140353,3.0445666666666664,0.012030075187969915,3.6292857142857144,0.24444444444444446,5.950344444444444
C_specialists,global,3,204,38757,0.2862573099415205,4.036894444444444,0.7639999985694885,0.6431286334991455,0.6431286334991455,6,0.12087136507034302,0.20614035087719298,3.6930833333333326,0.29569377990430623,3.407472727272727,0.35222672064777316,4.886846153846154,0.22631578947368425,4.729175,0.34912280701754383,3.018883333333333,0.07669172932330828,3.1675,0.41871345029239765,5.4550777777777775
C_specialists,global,4,204,38757,0.24795321637426898,4.267008333333333,0.7509999871253967,0.6239765882492065,0.6239765882492065,5,0.12702339887619019,0.17894736842105263,3.9316333333333326,0.22009569377990434,4.076818181818182,0.33522267206477735,4.737515384615385,0.19078947368421056,5.372087499999999,0.32192982456140345,3.1188,0.09323308270676692,3.332885714285714,0.3204678362573099,5.542199999999999
C_specialists,long,0,103,19569,0.23508771929824565,4.109783333333334,0.8009999990463257,0.6175438761711121,0.6175438761711121,15,0.18345612287521362,0.11052631578947368,3.9969,0.26889952153110047,3.8354818181818184,0.3214574898785425,4.446084615384616,0.18947368421052632,5.2027125000000005,0.27017543859649124,2.910341666666666,-0.006015037593984958,3.6841714285714287,0.41637426900584795,5.0685777777777785
C_specialists,long,1,103,19569,0.21666666666666667,4.102338888888889,0.7900000214576721,0.6083333492279053,0.6083333492279053,18,0.18166667222976685,0.07105263157894738,3.7935,0.21339712918660284,4.040872727272727,0.35384615384615387,4.4394307692307695,0.15657894736842104,4.786875,0.23157894736842108,2.887933333333333,0.04812030075187971,3.585442857142857,0.38128654970760234,5.5151
C_specialists,long,2,103,19569,0.19239766081871343,4.383058333333333,0.8169999718666077,0.5961988568305969,0.5961988568305969,31,0.22080111503601074,0.04298245614035088,4.2348333333333334,0.22392344497607655,4.174845454545454,0.3036437246963563,4.696061538461539,0.1907894736842105,5.398137500000001,0.1605263157894737,3.1323250000000002,0.018045112781954892,3.304714285714286,0.3719298245614035,5.987122222222222
C_specialists,long,3,103,19569,0.2192982456140351,4.0779805555555555,0.8025000095367432,0.609649121761322,0.609649121761322,21,0.19285088777542114,0.0736842105263158,3.839333333333333,0.24593301435406698,3.9466727272727273,0.3311740890688259,4.409376923076923,0.19473684210526315,4.7748,0.20964912280701756,2.906425,-0.01954887218045113,3.736857142857143,0.439766081871345,5.285977777777777
C_specialists,long,4,103,19569,0.22046783625730992,4.346366666666666,0.8420000076293945,0.6102339029312134,0.6102339029312134,44,0.23176610469818115,0.12807017543859647,4.166166666666666,0.18851674641148322,4.306390909090909,0.33279352226720643,4.5465307692307695,0.24473684210526317,5.0978125,0.22017543859649125,3.1822749999999993,0.060150375939849614,3.578257142857143,0.3239766081871345,5.8279555555555556
C_specialists,short_med,0,101,19188,0.1345029239766082,4.401736111111109,0.6029999852180481,0.567251443862915,0.567251443862915,0,0.03574854135513306,0.1368421052631579,3.7947916666666672,-0.045933014354066985,4.532309090909091,0.28502024291497974,4.851507692307693,0.06710526315789475,5.456075,0.19999999999999998,2.9286166666666666,-0.045112781954887216,3.4231571428571432,0.24678362573099413,6.189822222222222
C_specialists,short_med,2,101,19188,0.1260233918128655,4.290291666666666,0.6190000176429749,0.5630117058753967,0.5630117058753967,0,0.055988311767578125,0.14649122807017545,3.520058333333333,0.07559808612440191,4.46730909090909,0.14979757085020245,4.8514923076923075,0.08947368421052633,4.87255,0.22368421052631582,2.963266666666667,0.045112781954887216,3.254257142857143,0.0912280701754386,6.347899999999999
C_specialists,short_med,1,101,19188,0.13011695906432746,4.589974999999999,0.7315000295639038,0.5650584697723389,0.5650584697723389,10,0.16644155979156494,0.1692982456140351,4.110491666666666,0.09665071770334928,4.196572727272727,0.1222672064777328,5.365453846153846,-0.05263157894736842,5.5737875,0.36140350877192984,2.699258333333334,0.09924812030075188,3.430657142857143,0.008187134502923984,7.138122222222222
C_specialists,short_med,3,101,19188,0.09766081871345028,4.605613888888889,0.8059999942779541,0.5488303899765015,0.5488303899765015,17,0.25716960430145264,0.13508771929824562,4.301733333333334,0.18564593301435403,4.3256000000000006,-0.011336032388663965,5.123053846153846,-0.023684210526315797,5.9043375000000005,0.29035087719298247,3.033258333333334,0.06466165413533836,3.3053428571428576,-0.025730994152046778,6.558988888888888
C_specialists,short_med,4,101,19188,0.14941520467836258,4.212716666666667,0.5684999823570251,0.5747076272964478,0.5747076272964478,0,-0.006207644939422607,0.16842105263157894,3.5647250000000006,0.052631578947368404,4.477463636363637,0.2137651821862348,4.586846153846154,0.06842105263157894,5.226075,0.2771929824561404,2.887941666666667,-0.01203007518796993,3.312857142857143,0.1766081871345029,5.778211111111111
C_specialists,HELIX,0,68,12919,0.21666666666666667,4.209416666666666,0.7020000219345093,0.6083333492279053,0.6083333492279053,7,0.093666672706604,0.22631578947368425,3.82845,0.16937799043062202,3.6455181818181814,0.2477732793522267,5.038223076923076,0.15131578947368418,5.0289874999999995,0.29649122807017547,2.9018750000000004,0.09624060150375942,3.355014285714286,0.26198830409356727,5.888833333333334
